username,bio,profile_url,website,location,followers_count
najamsethi,"Chief Editor TFT;CEO Vanguard Books;Host Najam Sethi Show Ch 24NEWS & Najam Sethi Official, YouTube, Ex-Chair PCB/PSL; Eric Lane Fellow Clare College, Cambridge",https://twitter.com/najamsethi,http://www.najamsethi.com,Lahore Pakistan,3529369
lahoreqalandars,Champions @thePSLt20,https://twitter.com/lahoreqalandars,http://www.lahoreqalandars.com,"Lahore, Pakistan",1343952
HardeepSPuri,India's Union Minister for Housing & Urban Affairs & Minister for Petroleum and Natural Gas. Former diplomat & author.,https://twitter.com/HardeepSPuri,http://www.hardeepsinghpuri.com,"New Delhi, India",588374
seemabiatahir,"Young Dynamic politician
(PTI) 
 Naya_Pakistan
MPA Punjab 
Spokesperson Punjab Gov 
#mpa_seemabia_tahir
pap.gov.pk/members/profil…",https://twitter.com/seemabiatahir,https://en.wikipedia.org/wiki/Seemabia_Tahir,"Islamabad, Pakistan",13603
ThePhillyPod,🏈 Eagles: @iHeartRadio • Social: @Bet365_US • Host + Producer: The Philly Pod (link below) • Cofounder: @LibertyLinePHL | Email: victor@thelibertyline.com,https://twitter.com/ThePhillyPod,https://linktr.ee/ThePhillyPod,Pain,26622
IuliiaMendel,Spokesperson to President @ZelenskyyUa (2019-2021); Author: The Fight of Our Lives shorturl.at/gsOW3 ; @PostOpinions contributor; proud Ukrainian🇺🇦,https://twitter.com/IuliiaMendel,https://www.amazon.com/Fight-Our-Lives-Zelenskyy-Democracy/dp/1668012715,Ukraine,147064
Podolyak_M,Adviser to the Head of the Office of President of Ukraine Volodymyr Zelenskyy / Official Telegram page: t.me/M_Podolyak,https://twitter.com/Podolyak_M,,Ukraine,795392
maria_drutska,"Work in Ukraine's defence sector. Thoughts on policy, foreign affairs, Ukr-Rus war updates. Insta:maria_drutska",https://twitter.com/maria_drutska,http://youtube.com/c/MariaDrutska,"Ukraine, Kyiv",72427
vijaygajera,India First 🇮🇳| Bhakt Of Mahadev⛰️ | Proud Hindu | Activist | Investigative Reporter 🕵️| Son Of Farmer🌾 | Founder @onlyfactindia | Support UPI-vgajera@ybl,https://twitter.com/vijaygajera,https://www.onlyfact.in,"Gujarat, India",129128
MattooShashank,"Foreign Affairs for @livemint, fmr. Junior Fellow, @orfonline | MPhil @Cambridge_Uni | Asian Politics and Security | Kashmiri Pandit",https://twitter.com/MattooShashank,,"Delhi, India",12052
SushantNMehta,"Founder & CEO, BEAST Studios 🇮🇳Cinema Beast | Sports Yaari",https://twitter.com/SushantNMehta,,"Delhi , India",77040
KirenRijiju,"Minister of Law and Justice, India 🇮🇳 Member of Parliament, Arunachal Pradesh",https://twitter.com/KirenRijiju,,"New Delhi, India",1531431
matsuthemoth,| figure collector | fadeshock mom | 23 | ALL women enjoyer | h*rny juicy acc @matsugonsfw | italian impostor who feeds @XeynGab_ with 🍍🍕 |,https://twitter.com/matsuthemoth,https://www.patreon.com/Matsumatsu,Lecce,36347
ShivAroor,"Journalist, @IndiaToday | Founder, @Livefist | Author of the #IndiasMostFearless series",https://twitter.com/ShivAroor,https://www.amazon.in/dp/0143451111,Delhi,1109204
MultanSultans,The official account for Multan Sultans. Champions of #HBLPSL6. #JanoobKiPehchaan #Sultans #LetPlaySaeen #SultanAaGayya,https://twitter.com/MultanSultans,http://www.janoobis.com,"Multan, Pakistan",717460
AMIT_GUJJU,"Influencer, RTI Activist, RTs are not Endorsement, Views Personal.",https://twitter.com/AMIT_GUJJU,,"Anand, India",113229
Maria_Memon,Host: SawaalYehHai.Founder : The Maria Memon Edit. Instagram : mariamemonofficial #CNNfellow #ARYnews,https://twitter.com/Maria_Memon,https://themariamemonedit.com/,"Islamabad, Pakistan",1570575
Mylovanov,"President, Kyiv School of Economics; Adviser, Zelensky administration; Minister of economy, Ukraine, 2019-2020; Associate professor, University of Pittsburgh",https://twitter.com/Mylovanov,http://kse.ua,Ukraine,47182
Ali_MuhammadPTI,"SON OF SOIL. ~~~Former PAKISTAN State Minister Parlimentary Affairs, Two times MNA, Proud member of PTI, Civil Engineer, Lawyer, Bsc(Computer Science) Member CC",https://twitter.com/Ali_MuhammadPTI,,"Islamabad, Pakistan",3726266
krisjaniskarins,Latvijas Republikas Ministru prezidents/  Prime Minister of Latvia,https://twitter.com/krisjaniskarins,,Rīga,52488
Ni_hari_ka,"This user is Aggressive, short tempered but very friendly, patriotic and Anime lover.
°Follow for Dark Memes, My pics and daily stuff°

For offended people -🖕",https://twitter.com/Ni_hari_ka,,Delhi,12951
ImranKhanPTI,Chairman Pakistan Tehreek-e-Insaf & former Prime Minister of Islamic Republic of Pakistan,https://twitter.com/ImranKhanPTI,http://insaf.pk,Pakistan,18888867
masoud_barzani,President of the Kurdistan Democratic Party and Former President of the Kurdistan Region of Iraq,https://twitter.com/masoud_barzani,https://www.masoudbarzani.krd/ku/index,"Kurdistan Region, Iraq",646997
KapilMishra_IND,"Proud BJP worker, founder #HinduEcosystem",https://twitter.com/KapilMishra_IND,,New Delhi,1375626
TajinderBagga,"National Sect BJYM,Incharge Uttarakhand BJYM,Spokesperson BJP Delhi,EX BJP MLA Candidate Hari Nagar,Founder @KulhadBiryani Don’t Contact for Tender/Transfer",https://twitter.com/TajinderBagga,,"New Delhi, India",1100990
LoPIndia,"Leader of the Opposition, Rajya Sabha Parliament of India",https://twitter.com/LoPIndia,,"New Delhi, India",20209
vaibhavUP65,Founder: Defensive Offence || Co Founder: @dopolitics_in || Strategic Affairs || Geopolitics || Banarasi || Hoptimist 🍺|| Peace ✌🏻 || Bookworm 📚||,https://twitter.com/vaibhavUP65,http://youtube.com/defensiveoffence,"Noida, India",136318
Swamy39,"President of Virat Hindustan Sangam, fmr Cabinet Minister, Six terms MP, Member BJP, Harvard Ph.D (Economics), former Professor, I give as good as I get.",https://twitter.com/Swamy39,http://www.vhsindia.org,New Delhi,10917704
khanumarfa,Award-Winning Journalist.Senior Editor @thewire_in.Politics|Policy|Social Justice Past:@rajyasabhatv @NDTV #AMU Alumna| “An unexamined life is not worth living”,https://twitter.com/khanumarfa,https://www.youtube.com/playlist?list=PLzia1qLN9v2CT49P2mDWAvKcxtnL7s8Rw,delhi,1172263
Ashneer_Grover,Founder - BharatPe / Third Unicorn | Author - ‘Doglapan’ | Shark - Shark Tank India,https://twitter.com/Ashneer_Grover,,"New Delhi, India",270184
pbhushan1,"Public Interest Lawyer and Activist; 
Do and say what is just fair and in public interest, regardless of immediate fallout",https://twitter.com/pbhushan1,,"New Delhi, India",2357952
rajasthanroyals,The Official Account of Rajasthan Royals | Champions of the Inaugural IPL season | #HallaBol,https://twitter.com/rajasthanroyals,http://www.rajasthanroyals.com/,"Jaipur, India",2606892
AzamKhanSwatiPk,"Ex-Minister for Railways, member of Senate, Senior VP PTI, Ex-Minister for Narcotics, Ex-Minister for Parliamentary Affairs, Ex-Minister for Science & Tech",https://twitter.com/AzamKhanSwatiPk,,"Islamabad, Pakistan",181869
ImaanZHazir,"Founding partner, MH Advocates & Legal Consultants. International law researcher. YouTube Channel: youtube.com/channel/UCQpf0…",https://twitter.com/ImaanZHazir,http://imaanmazari.wordpress.com/,"Islamabad, Pakistan",260099
satnamsandhuchd,"Founder Chancellor @Chandigarh_uni, Founder @ChdWelfareTrust, Chief Patron @NID_Foundation, Chairman Environment Standing Committee-UT Chandigarh",https://twitter.com/satnamsandhuchd,,"Chandigarh, India",13892
Chopsyturvey,"Retd Air Marshal, IAF, Fighter Pilot. Director General Centre for Air Power Studies (CAPS). Former member AFT & Executive Council JNU. Author.",https://twitter.com/Chopsyturvey,,Gurgaon,125829
odeko_yma,"Artist, Comic Creator | Loving characters for their deep personality & fluffy ears 🐾 | From 🇺🇦 currently living in 🇺🇸 | patreon.com/odekoyma |",https://twitter.com/odeko_yma,https://odekoyma.carrd.co/,Ukraine,41451
TheAgentShadow,News And Other Fortnite Related Stuff // Support A Creator Code: AgentShadow (#Ad) // Fiend Paradise Map Code: 5120-6287-2441,https://twitter.com/TheAgentShadow,https://www.cdkeys.com/?mw_aref=ShadowOpsFN,Zero Point,25625
Flash_news_ua,Prompt information about #War_in_Ukraine without fake news 24/7 #FLASH #WorldNews #UkraineNews #UkrainianNews #RussianNews #UkraineRussianWar #Russian #Ukraine,https://twitter.com/Flash_news_ua,https://t.me/vmolnia,Ukraine,90507
StaunchInsafi,Proud Pakistani | Writer | Social media activist | amongst unsung heroes of Naya Pakistan | Blogger |@InsafPk lead| #PtiSMT #PtiFamily,https://twitter.com/StaunchInsafi,https://twitter.com/search?q=from%3A%40Faridmalikpk%24-filter%3Amentions&s=08,"Bhakkar, Pakistan",26127
DrMuradPTI,Former Education Minister Punjab. Twice MPA PP159. Trying to make a real difference in people's lives. #PTI #PTIFamily facebook.com/MuradRaasPTI/,https://twitter.com/DrMuradPTI,https://www.pap.gov.pk/members/profile/en/21/1407,"Lahore, Pakistan",1669992
ameerabbas84,MD & Anchor @suchtvnews Prev. @Bolnetwork @newsonepk @Dawn_News @DunyaNews @ExpressNewsPK MSc-IR NDU Pro-People & Anti-Imperialism/Status Quo Rts # endorsement,https://twitter.com/ameerabbas84,https://youtube.com/@ameerabbasofficial1696,"Islamabad, Pakistan",188759
FarrukhHabibISF,Central sec information PTI || Ex Minister of State for Information & Broadcasting || (NA-108) || Serving humanity is my mission || Rts are not endorsements,https://twitter.com/FarrukhHabibISF,http://www.Insaf.pk,Pakistan,981383
_lokeshsharma,"OSD to Hon’ble Chief Minister, Rajasthan. Man On A Mission. Tweets are personal, RTs do not imply endorsement.",https://twitter.com/_lokeshsharma,,"Jaipur, India",161525
kiraincongress,"Member of Ukrainian Parliament, Leader of Political party Golos, Vice President of ALDE. #warinukraine #ukraine #ukrainetoday #congresswoman",https://twitter.com/kiraincongress,https://kirarudik.com,"Kyiv, Ukraine",190226
RijulJK,Proud Nationalist 🇮🇳 | Dogra From Jammu | Social Activist | Cricketer,https://twitter.com/RijulJK,,"Jammu, Jammu & Kashmir, India",22410
arslankhalid_m,"Ex Minister on Information Technology, Punjab • Ex Focal Person (Digital Media) to Former Prime Minister @ImranKhanPTI • Graduate of KEMU•Ex Sec SM @PTIOfficial",https://twitter.com/arslankhalid_m,,Lahore,499964
ShandanaGulzar,"Peshawar 🇵🇰 Former MNA & Chair, Commonwealth Women Parliamentarians, #SDG5 #LegalAdvisor #tradenotaid #investment #agriculture #Cambridge_Uni.RT ≠opinion",https://twitter.com/ShandanaGulzar,,Pakistan,60284
MalibucaFN,"Player for @GXRELITE | 640.000$+ | G8 LAN WINNER | Danila - 17 🇷🇸🇷🇺
Follow my twitch.tv/malibuca - Partnered 
Business enquiries: @OliverChesses",https://twitter.com/MalibucaFN,,"Belgrade, Republic of Serbia",139509
HaiderAzhar,"Proud father to Zavi & Zamin; 
COO and Team Manager @MultanSultans; 
TV Anchor/Analyst; Lawyer;
Sports Management Consultant; #HBLPSL6 Champion!",https://twitter.com/HaiderAzhar,https://www.instagram.com/haiderazhar/,"Lahore, Pakistan",54816
CinC_AFU,"Генерал Валерій Залужний, Головнокомандувач Збройних Сил України 🇺🇦 General Valerii Zaluzhnyi, Commander-in-Chief of the Armed Forces of Ukraine",https://twitter.com/CinC_AFU,http://zsu.gov.ua,Україна,326406
SenatorTester,Third-generation Montana farmer. Proud grandfather. Former school teacher. Flattop icon. Trumpet player. Montana's senior Senator.,https://twitter.com/SenatorTester,http://tester.senate.gov,Montana,165024
AonAbbasPTI,PTI Senator | Regional President PTI South Punjab | Former Special Assistant to Prime Minister on E-Commerce | Former Managing Director Pakistan Bait-ul-Mal,https://twitter.com/AonAbbasPTI,https://twitter.com/aonbuppiupdates,"Islamabad, Pakistan",264011
AdvHaiderMajeed,"Convener Insaf Students Federation(ISF) Punjab,
Advocate Highcourt, 
Political Activist",https://twitter.com/AdvHaiderMajeed,,"Punjab, Pakistan",14552
RehamKhan1,"Political Activist,commentator & broadcaster. Devoted to improving lives. Official: youtube.com/channel/UCzEzK…",https://twitter.com/RehamKhan1,,Pakistan,3649515
Shubham_fd,Journalist || Founder @politiconeo @FDikhana || Byline @cnn @asiatimesonline @courrierInter || A Journo who brought the true side of Hathras Gangrape case,https://twitter.com/Shubham_fd,,"New Delhi, India",35914
RealEmirHan,"“Animo in pectoribus nostro domito necessitate""",https://twitter.com/RealEmirHan,https://www.instagram.com/real.emirhan__,"Izmir, Turkey",61989
OlenaHalushka,"Board member at @AntAC_ua, co-founder of the International Centre for Ukrainian Victory @ICUVua",https://twitter.com/OlenaHalushka,,"Kyiv, Ukraine",119493
GhaniHashmat,"Grand Council Chieftain of the Kuchis | Proud Afghan. Analyst, Politician, Entrepreneur. Retweets/Favorites do not always imply endorsements",https://twitter.com/GhaniHashmat,https://www.facebook.com/HashmatGhaniAhmadzai,"Kabul, Afghanistan.",39928
valentivitell,Painter 👩‍🎨 NFTCreator 😎,https://twitter.com/valentivitell,https://tap.link/valentivitell,"Москва, Россия",35294
AKFixit,Founder Fixit | PTI MNA #NA243 Karachi,https://twitter.com/AKFixit,https://en.m.wikipedia.org/wiki/Alamgir_Khan_(politician),"Karachi/Islamabad, Pakistan",256564
DrGauravGarg4,"Co-Founder @studyiq, teacher, entrepreneur and investor",https://twitter.com/DrGauravGarg4,https://linktr.ee/DrGauravGarg,New Delhi,179699
khan_zafarul,"Currently working on English translation of the Quran @pharosmedia. Founding Editor @milligazette, Former Chairman, Delhi Minorities Commission.",https://twitter.com/khan_zafarul,http://www.zik.in,New Delhi,92621
adgpi,"Additional Directorate General of Public Information, IHQ of MoD (Army),",https://twitter.com/adgpi,http://indianarmy.nic.in,"New Delhi, India",7694165
syedurahman,"Author of 'Forgotten Muslim Empires of South India'

amazon.in/dp/819614220X",https://twitter.com/syedurahman,,New Delhi,35238
asfaltosman,"project manager, veteran goalkeeper(gazoz ligi, efendi lig, esbpl), 3pt specialist, modest contemporary art collector.",https://twitter.com/asfaltosman,,istanbul,18149
RanaSanaullahPK,Interior Minister of Pakistan 🇵🇰,https://twitter.com/RanaSanaullahPK,https://www.interior.gov.pk/,"Islamabad, Pakistan",379148
medeausa,PhD. a Goddess. created internet. mad trans. findomme. my attention is expensive. approach with caution and money.  will give headpats. ruining men. venomous.,https://twitter.com/medeausa,https://linktr.ee/medeausa,Olympus,26244
murtazasolangi,"Executive Editor Nayadaur Media, Former DG @radiopakistan former journalist @voanews, former VP ABU, former Chairman AIBD,  José Mujica follower",https://twitter.com/murtazasolangi,https://www.nayadaur.tv,"Islamabad, Pakistan.",566401
_myocardium_,Another 25 y/old doctor who should have been an arts disciple ; currently seeking asylum in twitter. KEMU'20.,https://twitter.com/_myocardium_,https://instagram.com/hamd_nawaz?igshid=YmMyMTA2M2Y=,"Lahore, Pakistan",26819
SaintRampalJiM,"Our race is living being, Humanity is our religion.
Hindu Muslim Sikh Christian, there is no separate religion. 
-Sant Rampal Ji",https://twitter.com/SaintRampalJiM,https://www.jagatgururampalji.org,"Barwala, Hisar, India",225914
RaziTahirPak,"Muhammad Razi ur Rehman - Journalist - Columnist - Director @AwarenesPak, @SCACampaign, Secretary General @KYACentral, CEO at @SapiumDigital - Pakistan Zindabad",https://twitter.com/RaziTahirPak,http://www.RaziTahir.com,"Islamabad, Pakistan",10506
AzharSiddique,"Advocate Supreme Court of Pakistan, Human Rights Activist & Pro Bono Publico Lawyer, Columnist",https://twitter.com/AzharSiddique,https://youtube.com/c/MASViews,"Lahore, Pakistan",317821
AsadKharal,"Award Winning Investigative Journalist-Chief Analyst/Anchor #BOL,Head of Investigation/Sr Analyst #ARY& @expressnewspk,@etribune, @dailytimespak,@daily_khabrain",https://twitter.com/AsadKharal,https://tribune.com.pk/author/1664/asad-kharal/,"Lahore ,Pakistan",621551
olympiacosfc,The Official #olympiacos Twitter Account,https://twitter.com/olympiacosfc,http://www.olympiacos.org,"Piraeus, Greece",190344
ianuragthakur,"🇮🇳Union Minister for I&B and Youth Affairs & Sports, GoI | 4th Term Member of Parliament (LS-Hamirpur HP)",https://twitter.com/ianuragthakur,,Delhi/Himachal/India,2297863
farhan_saeed,"Singer/Actor, patriot, dreamer .",https://twitter.com/farhan_saeed,http://www.facebook.com/iamfarhansaeed,Lahore,300026
OmarAyubKhan,Additional General Secretary PTI. Ex Federal Minister. Ex MNA NA17 Haripur. KPK. Young Global Leader 2007 World Economic Forum. Avid Aviator.,https://twitter.com/OmarAyubKhan,,Pakistan,86783
